cost_id,usage_id,job_id,asset_id,cost_date,cost_category,amount_cents,gst_input_cents,tax_code,bas_g11_cents,bas_1b_cents,supplier_name,withholding_cents
COST003365,USE01361,JOB0039,LD002,2026-05-02,Fuel,38059,3806,GST,38059,3806,Caltex,0
COST003366,USE01361,JOB0039,LD002,2026-05-02,Labour,57901,0,N-T,0,0,Grounded Fleet Payroll,0
COST003367,USE01361,JOB0039,LD002,2026-05-02,Transport/float,69947,6995,GST,69947,6995,Grounded Float,0
COST003368,USE01361,JOB0039,LD002,2026-05-02,E-tag,2807,281,GST,2807,281,Linkt,0
COST003369,USE00020,JOB0001,DZ001,2026-05-04,Fuel,79266,7927,GST,79266,7927,BP Australia,0
COST003370,USE00020,JOB0001,DZ001,2026-05-04,Labour,61323,0,N-T,0,0,Grounded Fleet Payroll,0
COST003371,USE00020,JOB0001,DZ001,2026-05-04,Transport/float,61091,6109,GST,61091,6109,Metro Heavy Haulage,0
COST003372,USE00020,JOB0001,DZ001,2026-05-04,E-tag,2511,251,GST,2511,251,Linkt,0
COST003373,USE00008,JOB0001,LD001,2026-05-04,Fuel,53979,5398,GST,53979,5398,BP Australia,0
COST003374,USE00008,JOB0001,LD001,2026-05-04,Labour,57507,0,N-T,0,0,Grounded Fleet Payroll,0
COST003375,USE00008,JOB0001,LD001,2026-05-04,Maintenance,65058,6506,GST,65058,6506,CAT Parts,0
COST003376,USE00008,JOB0001,LD001,2026-05-04,Transport/float,61611,6161,GST,61611,6161,Metro Heavy Haulage,0
COST003377,USE00008,JOB0001,LD001,2026-05-04,E-tag,11301,1130,GST,11301,1130,Linkt,0
COST003378,USE00778,JOB0024,CP001,2026-05-04,Fuel,34738,3474,GST,34738,3474,Ampol,0
COST003379,USE00778,JOB0024,CP001,2026-05-04,Labour,53001,0,N-T,0,0,Grounded Fleet Payroll,0
COST003380,USE00778,JOB0024,CP001,2026-05-04,Maintenance,26044,2604,GST,26044,2604,WesTrac,0
COST003381,USE00775,JOB0024,DZ001,2026-05-04,Fuel,35310,3531,GST,35310,3531,Viva Energy,0
COST003382,USE00775,JOB0024,DZ001,2026-05-04,Labour,57960,0,N-T,0,0,Grounded Fleet Payroll,0
COST003383,USE00775,JOB0024,DZ001,2026-05-04,Transport/float,40448,4045,GST,40448,4045,Grounded Float,0
COST003384,USE00784,JOB0024,EX002,2026-05-04,Fuel,41793,4179,GST,41793,4179,Viva Energy,0
COST003385,USE00784,JOB0024,EX002,2026-05-04,Labour,40036,0,N-T,0,0,Grounded Fleet Payroll,0
COST003386,USE00781,JOB0024,EX005,2026-05-04,Fuel,71129,7113,GST,71129,7113,BP Australia,0
COST003387,USE00781,JOB0024,EX005,2026-05-04,Labour,52801,0,N-T,0,0,Grounded Fleet Payroll,0
COST003388,USE00781,JOB0024,EX005,2026-05-04,Maintenance,35172,3517,GST,35172,3517,Komatsu Service,0
COST003389,USE01345,JOB0039,DZ001,2026-05-04,Fuel,70146,7015,GST,70146,7015,Viva Energy,0
COST003390,USE01345,JOB0039,DZ001,2026-05-04,Labour,60121,0,N-T,0,0,Grounded Fleet Payroll,0
COST003391,USE01345,JOB0039,DZ001,2026-05-04,Transport/float,92592,9259,GST,92592,9259,Metro Heavy Haulage,0
COST003392,USE01328,JOB0039,GR001,2026-05-04,Fuel,51651,5165,GST,51651,5165,Caltex,0
COST003393,USE01328,JOB0039,GR001,2026-05-04,Labour,38980,0,N-T,0,0,Grounded Fleet Payroll,0
COST003394,USE01328,JOB0039,GR001,2026-05-04,E-tag,2886,289,GST,2886,289,Linkt,0
COST003395,USE01311,JOB0039,LD001,2026-05-04,Fuel,44602,4460,GST,44602,4460,Ampol,0
COST003396,USE01311,JOB0039,LD001,2026-05-04,Labour,39948,0,N-T,0,0,Grounded Fleet Payroll,0
COST003397,USE01311,JOB0039,LD001,2026-05-04,Transport/float,101222,10122,GST,101222,10122,VIC Tilt Tray,0
COST003398,USE01311,JOB0039,LD001,2026-05-04,E-tag,11110,1111,GST,11110,1111,Linkt,0
COST003399,USE01362,JOB0039,LD002,2026-05-04,Fuel,63087,6309,GST,63087,6309,Caltex,0
COST003400,USE01362,JOB0039,LD002,2026-05-04,Labour,63170,0,N-T,0,0,Grounded Fleet Payroll,0
COST003401,USE00021,JOB0001,DZ001,2026-05-05,Fuel,48013,4801,GST,48013,4801,Ampol,0
COST003402,USE00021,JOB0001,DZ001,2026-05-05,Labour,54585,0,N-T,0,0,Grounded Fleet Payroll,0
COST003403,USE00021,JOB0001,DZ001,2026-05-05,Transport/float,95278,9528,GST,95278,9528,VIC Tilt Tray,0
COST003404,USE00009,JOB0001,LD001,2026-05-05,Fuel,43509,4351,GST,43509,4351,Caltex,0
COST003405,USE00009,JOB0001,LD001,2026-05-05,Labour,38896,0,N-T,0,0,Grounded Fleet Payroll,0
COST003406,USE00009,JOB0001,LD001,2026-05-05,Transport/float,41955,4196,GST,41955,4196,Metro Heavy Haulage,0
COST003407,USE01212,JOB0036,CP001,2026-05-05,Fuel,37217,3722,GST,37217,3722,BP Australia,0
COST003408,USE01212,JOB0036,CP001,2026-05-05,Labour,51229,0,N-T,0,0,Grounded Fleet Payroll,0
COST003409,USE01212,JOB0036,CP001,2026-05-05,Maintenance,42757,4276,GST,42757,4276,Local Diesel Repairs,0
COST003410,USE01212,JOB0036,CP001,2026-05-05,Transport/float,69326,6933,GST,69326,6933,Metro Heavy Haulage,0
COST003411,USE01199,JOB0036,EX002,2026-05-05,Fuel,23904,2390,GST,23904,2390,Ampol,0
COST003412,USE01199,JOB0036,EX002,2026-05-05,Labour,45335,0,N-T,0,0,Grounded Fleet Payroll,0
COST003413,USE01199,JOB0036,EX002,2026-05-05,Maintenance,89920,8992,GST,89920,8992,WesTrac,0
COST003414,USE01199,JOB0036,EX002,2026-05-05,Transport/float,54847,5485,GST,54847,5485,VIC Tilt Tray,0
COST003415,USE01186,JOB0036,EX003,2026-05-05,Fuel,37603,3760,GST,37603,3760,Caltex,0
COST003416,USE01186,JOB0036,EX003,2026-05-05,Labour,43247,0,N-T,0,0,Grounded Fleet Payroll,0
COST003417,USE01186,JOB0036,EX003,2026-05-05,E-tag,6622,662,GST,6622,662,Linkt,0
COST003418,USE01173,JOB0036,EX004,2026-05-05,Fuel,52988,5299,GST,52988,5299,Ampol,0
COST003419,USE01173,JOB0036,EX004,2026-05-05,Labour,41808,0,N-T,0,0,Grounded Fleet Payroll,0
COST003420,USE01346,JOB0039,DZ001,2026-05-05,Fuel,21511,2151,GST,21511,2151,Ampol,0
COST003421,USE01346,JOB0039,DZ001,2026-05-05,Labour,43183,0,N-T,0,0,Grounded Fleet Payroll,0
COST003422,USE01346,JOB0039,DZ001,2026-05-05,Maintenance,51691,5169,GST,51691,5169,WesTrac,0
COST003423,USE01346,JOB0039,DZ001,2026-05-05,Transport/float,58659,5866,GST,58659,5866,VIC Tilt Tray,0
COST003424,USE01329,JOB0039,GR001,2026-05-05,Fuel,60312,6031,GST,60312,6031,Viva Energy,0
COST003425,USE01329,JOB0039,GR001,2026-05-05,Labour,48837,0,N-T,0,0,Grounded Fleet Payroll,0
COST003426,USE01312,JOB0039,LD001,2026-05-05,Fuel,43450,4345,GST,43450,4345,BP Australia,0
COST003427,USE01312,JOB0039,LD001,2026-05-05,Labour,42022,0,N-T,0,0,Grounded Fleet Payroll,0
COST003428,USE01312,JOB0039,LD001,2026-05-05,Transport/float,100957,10096,GST,100957,10096,Metro Heavy Haulage,0
COST003429,USE01363,JOB0039,LD002,2026-05-05,Fuel,41851,4185,GST,41851,4185,Viva Energy,0
COST003430,USE01363,JOB0039,LD002,2026-05-05,Labour,57287,0,N-T,0,0,Grounded Fleet Payroll,0
COST003431,USE01363,JOB0039,LD002,2026-05-05,E-tag,7228,723,GST,7228,723,Linkt,0
COST003432,USE00022,JOB0001,DZ001,2026-05-06,Fuel,19132,1913,GST,19132,1913,Caltex,0
COST003433,USE00022,JOB0001,DZ001,2026-05-06,Labour,49444,0,N-T,0,0,Grounded Fleet Payroll,0
COST003434,USE00022,JOB0001,DZ001,2026-05-06,Transport/float,102141,10214,GST,102141,10214,Grounded Float,0
COST003435,USE00022,JOB0001,DZ001,2026-05-06,E-tag,10824,1082,GST,10824,1082,Linkt,0
COST003436,USE00010,JOB0001,LD001,2026-05-06,Fuel,35829,3583,GST,35829,3583,Ampol,0
COST003437,USE00010,JOB0001,LD001,2026-05-06,Labour,61283,0,N-T,0,0,Grounded Fleet Payroll,0
COST003438,USE00010,JOB0001,LD001,2026-05-06,Transport/float,97402,9740,GST,97402,9740,Metro Heavy Haulage,0
COST003439,USE01213,JOB0036,CP001,2026-05-06,Fuel,58159,5816,GST,58159,5816,Caltex,0
COST003440,USE01213,JOB0036,CP001,2026-05-06,Labour,64357,0,N-T,0,0,Grounded Fleet Payroll,0
COST003441,USE01200,JOB0036,EX002,2026-05-06,Fuel,35726,3573,GST,35726,3573,Viva Energy,0
COST003442,USE01200,JOB0036,EX002,2026-05-06,Labour,60701,0,N-T,0,0,Grounded Fleet Payroll,0
COST003443,USE01187,JOB0036,EX003,2026-05-06,Fuel,42783,4278,GST,42783,4278,Viva Energy,0
COST003444,USE01187,JOB0036,EX003,2026-05-06,Labour,51917,0,N-T,0,0,Grounded Fleet Payroll,0
COST003445,USE01174,JOB0036,EX004,2026-05-06,Fuel,17333,1733,GST,17333,1733,Viva Energy,0
COST003446,USE01174,JOB0036,EX004,2026-05-06,Labour,50805,0,N-T,0,0,Grounded Fleet Payroll,0
COST003447,USE01174,JOB0036,EX004,2026-05-06,Maintenance,27891,2789,GST,27891,2789,Komatsu Service,0
COST003448,USE01347,JOB0039,DZ001,2026-05-06,Fuel,52874,5287,GST,52874,5287,Viva Energy,0
COST003449,USE01347,JOB0039,DZ001,2026-05-06,Labour,47700,0,N-T,0,0,Grounded Fleet Payroll,0
COST003450,USE01347,JOB0039,DZ001,2026-05-06,Transport/float,115435,11544,GST,115435,11544,Metro Heavy Haulage,0
COST003451,USE01330,JOB0039,GR001,2026-05-06,Fuel,30520,3052,GST,30520,3052,Ampol,0
COST003452,USE01330,JOB0039,GR001,2026-05-06,Labour,52206,0,N-T,0,0,Grounded Fleet Payroll,0
COST003453,USE01313,JOB0039,LD001,2026-05-06,Fuel,53341,5334,GST,53341,5334,BP Australia,0
COST003454,USE01313,JOB0039,LD001,2026-05-06,Labour,54870,0,N-T,0,0,Grounded Fleet Payroll,0
COST003455,USE01313,JOB0039,LD001,2026-05-06,Transport/float,78842,7884,GST,78842,7884,Metro Heavy Haulage,0
COST003456,USE01364,JOB0039,LD002,2026-05-06,Fuel,26366,2637,GST,26366,2637,Caltex,0
COST003457,USE01364,JOB0039,LD002,2026-05-06,Labour,57508,0,N-T,0,0,Grounded Fleet Payroll,0
COST003458,USE00023,JOB0001,DZ001,2026-05-07,Fuel,42629,4263,GST,42629,4263,Viva Energy,0
COST003459,USE00023,JOB0001,DZ001,2026-05-07,Labour,49789,0,N-T,0,0,Grounded Fleet Payroll,0
COST003460,USE00023,JOB0001,DZ001,2026-05-07,Transport/float,44817,4482,GST,44817,4482,Metro Heavy Haulage,0
COST003461,USE00011,JOB0001,LD001,2026-05-07,Fuel,19059,1906,GST,19059,1906,Viva Energy,0
COST003462,USE00011,JOB0001,LD001,2026-05-07,Labour,54094,0,N-T,0,0,Grounded Fleet Payroll,0
COST003463,USE00011,JOB0001,LD001,2026-05-07,Transport/float,43591,4359,GST,43591,4359,Metro Heavy Haulage,0
COST003464,USE01214,JOB0036,CP001,2026-05-07,Fuel,67605,6760,GST,67605,6760,Ampol,0
COST003465,USE01214,JOB0036,CP001,2026-05-07,Labour,45057,0,N-T,0,0,Grounded Fleet Payroll,0
COST003466,USE01201,JOB0036,EX002,2026-05-07,Fuel,26597,2660,GST,26597,2660,Caltex,0
COST003467,USE01201,JOB0036,EX002,2026-05-07,Labour,55692,0,N-T,0,0,Grounded Fleet Payroll,0
COST003468,USE01188,JOB0036,EX003,2026-05-07,Fuel,38866,3887,GST,38866,3887,Viva Energy,0
COST003469,USE01188,JOB0036,EX003,2026-05-07,Labour,50076,0,N-T,0,0,Grounded Fleet Payroll,0
COST003470,USE01175,JOB0036,EX004,2026-05-07,Fuel,64749,6475,GST,64749,6475,Caltex,0
COST003471,USE01175,JOB0036,EX004,2026-05-07,Labour,53049,0,N-T,0,0,Grounded Fleet Payroll,0
COST003472,USE01175,JOB0036,EX004,2026-05-07,E-tag,2381,238,GST,2381,238,Linkt,0
COST003473,USE01348,JOB0039,DZ001,2026-05-07,Fuel,64145,6414,GST,64145,6414,BP Australia,0
COST003474,USE01348,JOB0039,DZ001,2026-05-07,Labour,53749,0,N-T,0,0,Grounded Fleet Payroll,0
COST003475,USE01348,JOB0039,DZ001,2026-05-07,Maintenance,88553,8855,GST,88553,8855,CAT Parts,0
COST003476,USE01348,JOB0039,DZ001,2026-05-07,Transport/float,109902,10990,GST,109902,10990,Metro Heavy Haulage,0
COST003477,USE01331,JOB0039,GR001,2026-05-07,Fuel,56146,5615,GST,56146,5615,Viva Energy,0
COST003478,USE01331,JOB0039,GR001,2026-05-07,Labour,48581,0,N-T,0,0,Grounded Fleet Payroll,0
COST003479,USE01314,JOB0039,LD001,2026-05-07,Fuel,38273,3827,GST,38273,3827,Caltex,0
COST003480,USE01314,JOB0039,LD001,2026-05-07,Labour,49620,0,N-T,0,0,Grounded Fleet Payroll,0
COST003481,USE01314,JOB0039,LD001,2026-05-07,Transport/float,51356,5136,GST,51356,5136,VIC Tilt Tray,0
COST003482,USE01365,JOB0039,LD002,2026-05-07,Fuel,25438,2544,GST,25438,2544,Viva Energy,0
COST003483,USE01365,JOB0039,LD002,2026-05-07,Labour,42688,0,N-T,0,0,Grounded Fleet Payroll,0
COST003484,USE00024,JOB0001,DZ001,2026-05-08,Fuel,29436,2944,GST,29436,2944,Caltex,0
COST003485,USE00024,JOB0001,DZ001,2026-05-08,Labour,45713,0,N-T,0,0,Grounded Fleet Payroll,0
COST003486,USE00024,JOB0001,DZ001,2026-05-08,Maintenance,70956,7096,GST,70956,7096,CAT Parts,0
COST003487,USE00024,JOB0001,DZ001,2026-05-08,Transport/float,102437,10244,GST,102437,10244,VIC Tilt Tray,0
COST003488,USE00024,JOB0001,DZ001,2026-05-08,E-tag,9366,937,GST,9366,937,Linkt,0
COST003489,USE00012,JOB0001,LD001,2026-05-08,Fuel,19085,1908,GST,19085,1908,Caltex,0
COST003490,USE00012,JOB0001,LD001,2026-05-08,Labour,60466,0,N-T,0,0,Grounded Fleet Payroll,0
COST003491,USE00012,JOB0001,LD001,2026-05-08,Transport/float,58463,5846,GST,58463,5846,VIC Tilt Tray,0
COST003492,USE01215,JOB0036,CP001,2026-05-08,Fuel,61615,6162,GST,61615,6162,Viva Energy,0
COST003493,USE01215,JOB0036,CP001,2026-05-08,Labour,54706,0,N-T,0,0,Grounded Fleet Payroll,0
COST003494,USE01215,JOB0036,CP001,2026-05-08,Maintenance,63059,6306,GST,63059,6306,WesTrac,0
COST003495,USE01215,JOB0036,CP001,2026-05-08,E-tag,5255,526,GST,5255,526,Linkt,0
COST003496,USE01202,JOB0036,EX002,2026-05-08,Fuel,27276,2728,GST,27276,2728,Caltex,0
COST003497,USE01202,JOB0036,EX002,2026-05-08,Labour,40353,0,N-T,0,0,Grounded Fleet Payroll,0
COST003498,USE01189,JOB0036,EX003,2026-05-08,Fuel,35362,3536,GST,35362,3536,Ampol,0
COST003499,USE01189,JOB0036,EX003,2026-05-08,Labour,64690,0,N-T,0,0,Grounded Fleet Payroll,0
COST003500,USE01176,JOB0036,EX004,2026-05-08,Fuel,40325,4032,GST,40325,4032,Ampol,0
COST003501,USE01176,JOB0036,EX004,2026-05-08,Labour,62500,0,N-T,0,0,Grounded Fleet Payroll,0
COST003502,USE01176,JOB0036,EX004,2026-05-08,E-tag,11971,1197,GST,11971,1197,Linkt,0
COST003503,USE01349,JOB0039,DZ001,2026-05-08,Fuel,35097,3510,GST,35097,3510,BP Australia,0
COST003504,USE01349,JOB0039,DZ001,2026-05-08,Labour,59699,0,N-T,0,0,Grounded Fleet Payroll,0
COST003505,USE01349,JOB0039,DZ001,2026-05-08,Transport/float,79362,7936,GST,79362,7936,Metro Heavy Haulage,0
COST003506,USE01332,JOB0039,GR001,2026-05-08,Fuel,60644,6064,GST,60644,6064,Ampol,0
COST003507,USE01332,JOB0039,GR001,2026-05-08,Labour,46327,0,N-T,0,0,Grounded Fleet Payroll,0
COST003508,USE01315,JOB0039,LD001,2026-05-08,Fuel,53957,5396,GST,53957,5396,Caltex,0
COST003509,USE01315,JOB0039,LD001,2026-05-08,Labour,42524,0,N-T,0,0,Grounded Fleet Payroll,0
COST003510,USE01315,JOB0039,LD001,2026-05-08,Transport/float,86704,8670,GST,86704,8670,Grounded Float,0
COST003511,USE01366,JOB0039,LD002,2026-05-08,Fuel,57090,5709,GST,57090,5709,BP Australia,0
COST003512,USE01366,JOB0039,LD002,2026-05-08,Labour,60608,0,N-T,0,0,Grounded Fleet Payroll,0
COST003513,USE01366,JOB0039,LD002,2026-05-08,Maintenance,36145,3614,GST,36145,3614,Local Diesel Repairs,0
COST003514,USE01216,JOB0036,CP001,2026-05-09,Fuel,19418,1942,GST,19418,1942,Viva Energy,0
COST003515,USE01216,JOB0036,CP001,2026-05-09,Labour,42271,0,N-T,0,0,Grounded Fleet Payroll,0
COST003516,USE01203,JOB0036,EX002,2026-05-09,Fuel,43021,4302,GST,43021,4302,Caltex,0
COST003517,USE01203,JOB0036,EX002,2026-05-09,Labour,39845,0,N-T,0,0,Grounded Fleet Payroll,0
COST003518,USE01190,JOB0036,EX003,2026-05-09,Fuel,43387,4339,GST,43387,4339,Ampol,0
COST003519,USE01190,JOB0036,EX003,2026-05-09,Labour,42719,0,N-T,0,0,Grounded Fleet Payroll,0
COST003520,USE01190,JOB0036,EX003,2026-05-09,E-tag,8698,870,GST,8698,870,Linkt,0
COST003521,USE01177,JOB0036,EX004,2026-05-09,Fuel,52163,5216,GST,52163,5216,Viva Energy,0
COST003522,USE01177,JOB0036,EX004,2026-05-09,Labour,57493,0,N-T,0,0,Grounded Fleet Payroll,0
COST003523,USE01350,JOB0039,DZ001,2026-05-09,Fuel,36188,3619,GST,36188,3619,BP Australia,0
COST003524,USE01350,JOB0039,DZ001,2026-05-09,Labour,42431,0,N-T,0,0,Grounded Fleet Payroll,0
COST003525,USE01350,JOB0039,DZ001,2026-05-09,E-tag,2891,289,GST,2891,289,Linkt,0
COST003526,USE01333,JOB0039,GR001,2026-05-09,Fuel,31380,3138,GST,31380,3138,Caltex,0
COST003527,USE01333,JOB0039,GR001,2026-05-09,Labour,41732,0,N-T,0,0,Grounded Fleet Payroll,0
COST003528,USE01333,JOB0039,GR001,2026-05-09,E-tag,9399,940,GST,9399,940,Linkt,0
COST003529,USE01316,JOB0039,LD001,2026-05-09,Fuel,32104,3210,GST,32104,3210,Ampol,0
COST003530,USE01316,JOB0039,LD001,2026-05-09,Labour,46805,0,N-T,0,0,Grounded Fleet Payroll,0
COST003531,USE01316,JOB0039,LD001,2026-05-09,E-tag,7008,701,GST,7008,701,Linkt,0
COST003532,USE01367,JOB0039,LD002,2026-05-09,Fuel,36512,3651,GST,36512,3651,Viva Energy,0
COST003533,USE01367,JOB0039,LD002,2026-05-09,Labour,50665,0,N-T,0,0,Grounded Fleet Payroll,0
COST003534,USE01137,JOB0035,DT001,2026-05-11,Fuel,26843,2684,GST,26843,2684,Ampol,0
COST003535,USE01137,JOB0035,DT001,2026-05-11,Labour,49602,0,N-T,0,0,Grounded Fleet Payroll,0
COST003536,USE01137,JOB0035,DT001,2026-05-11,Transport/float,80844,8084,GST,80844,8084,Metro Heavy Haulage,0
COST003537,USE01161,JOB0035,EX001,2026-05-11,Fuel,41402,4140,GST,41402,4140,Viva Energy,0
COST003538,USE01161,JOB0035,EX001,2026-05-11,Labour,54630,0,N-T,0,0,Grounded Fleet Payroll,0
COST003539,USE01161,JOB0035,EX001,2026-05-11,Maintenance,53977,5398,GST,53977,5398,Local Diesel Repairs,0
COST003540,USE01161,JOB0035,EX001,2026-05-11,Transport/float,112554,11255,GST,112554,11255,Metro Heavy Haulage,0
COST003541,USE01161,JOB0035,EX001,2026-05-11,E-tag,8040,804,GST,8040,804,Linkt,0
COST003542,USE01149,JOB0035,LD001,2026-05-11,Fuel,37682,3768,GST,37682,3768,Caltex,0
COST003543,USE01149,JOB0035,LD001,2026-05-11,Labour,64029,0,N-T,0,0,Grounded Fleet Payroll,0
COST003544,USE01149,JOB0035,LD001,2026-05-11,Transport/float,56484,5648,GST,56484,5648,Metro Heavy Haulage,0
COST003545,USE01217,JOB0036,CP001,2026-05-11,Fuel,59993,5999,GST,59993,5999,Caltex,0
COST003546,USE01217,JOB0036,CP001,2026-05-11,Labour,49067,0,N-T,0,0,Grounded Fleet Payroll,0
COST003547,USE01217,JOB0036,CP001,2026-05-11,Maintenance,63178,6318,GST,63178,6318,Komatsu Service,0
COST003548,USE01204,JOB0036,EX002,2026-05-11,Fuel,35001,3500,GST,35001,3500,Ampol,0
COST003549,USE01204,JOB0036,EX002,2026-05-11,Labour,50684,0,N-T,0,0,Grounded Fleet Payroll,0
COST003550,USE01191,JOB0036,EX003,2026-05-11,Fuel,20284,2028,GST,20284,2028,Ampol,0
COST003551,USE01191,JOB0036,EX003,2026-05-11,Labour,41604,0,N-T,0,0,Grounded Fleet Payroll,0
COST003552,USE01191,JOB0036,EX003,2026-05-11,E-tag,10774,1077,GST,10774,1077,Linkt,0
COST003553,USE01178,JOB0036,EX004,2026-05-11,Fuel,43281,4328,GST,43281,4328,Caltex,0
COST003554,USE01178,JOB0036,EX004,2026-05-11,Labour,38192,0,N-T,0,0,Grounded Fleet Payroll,0
COST003555,USE01351,JOB0039,DZ001,2026-05-11,Fuel,28429,2843,GST,28429,2843,Viva Energy,0
COST003556,USE01351,JOB0039,DZ001,2026-05-11,Labour,43545,0,N-T,0,0,Grounded Fleet Payroll,0
COST003557,USE01334,JOB0039,GR001,2026-05-11,Fuel,26601,2660,GST,26601,2660,Caltex,0
COST003558,USE01334,JOB0039,GR001,2026-05-11,Labour,56645,0,N-T,0,0,Grounded Fleet Payroll,0
COST003559,USE01317,JOB0039,LD001,2026-05-11,Fuel,45300,4530,GST,45300,4530,Viva Energy,0
COST003560,USE01317,JOB0039,LD001,2026-05-11,Labour,39211,0,N-T,0,0,Grounded Fleet Payroll,0
COST003561,USE01317,JOB0039,LD001,2026-05-11,Transport/float,94762,9476,GST,94762,9476,Metro Heavy Haulage,0
COST003562,USE01317,JOB0039,LD001,2026-05-11,E-tag,6942,694,GST,6942,694,Linkt,0
COST003563,USE01368,JOB0039,LD002,2026-05-11,Fuel,51777,5178,GST,51777,5178,Viva Energy,0
COST003564,USE01368,JOB0039,LD002,2026-05-11,Labour,38934,0,N-T,0,0,Grounded Fleet Payroll,0
COST003565,USE01368,JOB0039,LD002,2026-05-11,E-tag,5126,513,GST,5126,513,Linkt,0
COST003566,USE01138,JOB0035,DT001,2026-05-12,Fuel,42506,4251,GST,42506,4251,Caltex,0
COST003567,USE01138,JOB0035,DT001,2026-05-12,Labour,57616,0,N-T,0,0,Grounded Fleet Payroll,0
COST003568,USE01138,JOB0035,DT001,2026-05-12,Maintenance,23277,2328,GST,23277,2328,WesTrac,0
COST003569,USE01138,JOB0035,DT001,2026-05-12,E-tag,7724,772,GST,7724,772,Linkt,0
COST003570,USE01162,JOB0035,EX001,2026-05-12,Fuel,39940,3994,GST,39940,3994,Caltex,0
COST003571,USE01162,JOB0035,EX001,2026-05-12,Labour,39962,0,N-T,0,0,Grounded Fleet Payroll,0
COST003572,USE01150,JOB0035,LD001,2026-05-12,Fuel,51250,5125,GST,51250,5125,Viva Energy,0
COST003573,USE01150,JOB0035,LD001,2026-05-12,Labour,51976,0,N-T,0,0,Grounded Fleet Payroll,0
COST003574,USE01150,JOB0035,LD001,2026-05-12,Transport/float,102576,10258,GST,102576,10258,VIC Tilt Tray,0
COST003575,USE01150,JOB0035,LD001,2026-05-12,E-tag,4488,449,GST,4488,449,Linkt,0
COST003576,USE01218,JOB0036,CP001,2026-05-12,Fuel,62665,6266,GST,62665,6266,Viva Energy,0
COST003577,USE01218,JOB0036,CP001,2026-05-12,Labour,54710,0,N-T,0,0,Grounded Fleet Payroll,0
COST003578,USE01205,JOB0036,EX002,2026-05-12,Fuel,37838,3784,GST,37838,3784,BP Australia,0
COST003579,USE01205,JOB0036,EX002,2026-05-12,Labour,54099,0,N-T,0,0,Grounded Fleet Payroll,0
COST003580,USE01205,JOB0036,EX002,2026-05-12,E-tag,11882,1188,GST,11882,1188,Linkt,0
COST003581,USE01192,JOB0036,EX003,2026-05-12,Fuel,29783,2978,GST,29783,2978,Ampol,0
COST003582,USE01192,JOB0036,EX003,2026-05-12,Labour,62895,0,N-T,0,0,Grounded Fleet Payroll,0
COST003583,USE01192,JOB0036,EX003,2026-05-12,E-tag,2078,208,GST,2078,208,Linkt,0
COST003584,USE01179,JOB0036,EX004,2026-05-12,Fuel,36549,3655,GST,36549,3655,BP Australia,0
COST003585,USE01179,JOB0036,EX004,2026-05-12,Labour,63694,0,N-T,0,0,Grounded Fleet Payroll,0
COST003586,USE01179,JOB0036,EX004,2026-05-12,E-tag,9839,984,GST,9839,984,Linkt,0
COST003587,USE01352,JOB0039,DZ001,2026-05-12,Fuel,68397,6840,GST,68397,6840,Ampol,0
COST003588,USE01352,JOB0039,DZ001,2026-05-12,Labour,62882,0,N-T,0,0,Grounded Fleet Payroll,0
COST003589,USE01335,JOB0039,GR001,2026-05-12,Fuel,46791,4679,GST,46791,4679,Caltex,0
COST003590,USE01335,JOB0039,GR001,2026-05-12,Labour,60620,0,N-T,0,0,Grounded Fleet Payroll,0
COST003591,USE01318,JOB0039,LD001,2026-05-12,Fuel,34434,3443,GST,34434,3443,BP Australia,0
COST003592,USE01318,JOB0039,LD001,2026-05-12,Labour,41052,0,N-T,0,0,Grounded Fleet Payroll,0
COST003593,USE01318,JOB0039,LD001,2026-05-12,Maintenance,22139,2214,GST,22139,2214,Local Diesel Repairs,0
COST003594,USE01318,JOB0039,LD001,2026-05-12,Transport/float,113590,11359,GST,113590,11359,VIC Tilt Tray,0
COST003595,USE01369,JOB0039,LD002,2026-05-12,Fuel,27485,2748,GST,27485,2748,Caltex,0
COST003596,USE01369,JOB0039,LD002,2026-05-12,Labour,42951,0,N-T,0,0,Grounded Fleet Payroll,0
COST003597,USE01369,JOB0039,LD002,2026-05-12,E-tag,4738,474,GST,4738,474,Linkt,0
COST003598,USE01139,JOB0035,DT001,2026-05-13,Fuel,18251,1825,GST,18251,1825,Caltex,0
COST003599,USE01139,JOB0035,DT001,2026-05-13,Labour,64884,0,N-T,0,0,Grounded Fleet Payroll,0
COST003600,USE01139,JOB0035,DT001,2026-05-13,Maintenance,72477,7248,GST,72477,7248,CAT Parts,0
COST003601,USE01163,JOB0035,EX001,2026-05-13,Fuel,36863,3686,GST,36863,3686,BP Australia,0
COST003602,USE01163,JOB0035,EX001,2026-05-13,Labour,54204,0,N-T,0,0,Grounded Fleet Payroll,0
COST003603,USE01151,JOB0035,LD001,2026-05-13,Fuel,34886,3489,GST,34886,3489,Ampol,0
