revenue_id,usage_id,job_id,asset_id,equipment_type,usage_date,actual_hours,billable_hours,rate_used_cents,rate_source,hire_revenue_cents,float_applied_cents,total_revenue_cents,gst_output_cents,tax_code,bas_g1_cents,bas_1a_cents
REV01362,USE00754,JOB0022,DZ001,Dozer D6,2026-06-12,9.0,9.0,24885,Override,223965,90000,313965,31396,GST,313965,31396
REV01363,USE00739,JOB0022,EX001,13T Excavator,2026-06-12,10.5,10.5,14000,Rate card,147000,0,147000,14700,GST,147000,14700
REV01364,USE00724,JOB0022,LD001,Loader 3m,2026-06-12,10.5,10.5,16000,Rate card,168000,0,168000,16800,GST,168000,16800
REV01365,USE00357,JOB0010,CP001,Compactor 815F,2026-06-13,7.5,8.0,23607,Override,188856,0,188856,18886,GST,188856,18886
REV01366,USE00325,JOB0010,DZ001,Dozer D6,2026-06-13,9.5,9.5,20627,Override,195956,90000,285956,28596,GST,285956,28596
REV01367,USE00341,JOB0010,EX003,26T Excavator,2026-06-13,9.5,9.5,15000,Rate card,142500,0,142500,14250,GST,142500,14250
REV01368,USE00349,JOB0010,EX005,50T Excavator,2026-06-13,9.5,9.5,21000,Rate card,199500,0,199500,19950,GST,199500,19950
REV01369,USE00333,JOB0010,GR001,Grader 12M,2026-06-13,10.5,10.5,19000,Rate card,199500,0,199500,19950,GST,199500,19950
REV01370,USE00710,JOB0022,BC001,Bobcat+8T Tipper,2026-06-13,8.5,8.5,15217,Override,129344,0,129344,12934,GST,129344,12934
REV01371,USE00755,JOB0022,DZ001,Dozer D6,2026-06-13,9.5,9.5,24885,Override,236408,90000,326408,32641,GST,326408,32641
REV01372,USE00740,JOB0022,EX001,13T Excavator,2026-06-13,9.5,9.5,14000,Rate card,133000,0,133000,13300,GST,133000,13300
REV01373,USE00725,JOB0022,LD001,Loader 3m,2026-06-13,9.5,9.5,16000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01374,USE00358,JOB0010,CP001,Compactor 815F,2026-06-15,10.0,10.0,23607,Override,236070,0,236070,23607,GST,236070,23607
REV01375,USE00326,JOB0010,DZ001,Dozer D6,2026-06-15,10.0,10.0,20627,Override,206270,90000,296270,29627,GST,296270,29627
REV01376,USE00342,JOB0010,EX003,26T Excavator,2026-06-15,11.0,11.0,15000,Rate card,165000,0,165000,16500,GST,165000,16500
REV01377,USE00350,JOB0010,EX005,50T Excavator,2026-06-15,10.5,10.5,21000,Rate card,220500,0,220500,22050,GST,220500,22050
REV01378,USE00334,JOB0010,GR001,Grader 12M,2026-06-15,9.0,9.0,19000,Rate card,171000,0,171000,17100,GST,171000,17100
REV01379,USE00711,JOB0022,BC001,Bobcat+8T Tipper,2026-06-15,9.5,9.5,15217,Override,144562,0,144562,14456,GST,144562,14456
REV01380,USE00756,JOB0022,DZ001,Dozer D6,2026-06-15,10.0,10.0,24885,Override,248850,90000,338850,33885,GST,338850,33885
REV01381,USE00741,JOB0022,EX001,13T Excavator,2026-06-15,8.0,8.0,14000,Rate card,112000,0,112000,11200,GST,112000,11200
REV01382,USE00726,JOB0022,LD001,Loader 3m,2026-06-15,8.0,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV01383,USE00359,JOB0010,CP001,Compactor 815F,2026-06-16,9.0,9.0,23607,Override,212463,0,212463,21246,GST,212463,21246
REV01384,USE00327,JOB0010,DZ001,Dozer D6,2026-06-16,8.0,8.0,20627,Override,165016,90000,255016,25502,GST,255016,25502
REV01385,USE00343,JOB0010,EX003,26T Excavator,2026-06-16,7.5,8.0,15000,Rate card,120000,0,120000,12000,GST,120000,12000
REV01386,USE00351,JOB0010,EX005,50T Excavator,2026-06-16,10.0,10.0,21000,Rate card,210000,0,210000,21000,GST,210000,21000
REV01387,USE00335,JOB0010,GR001,Grader 12M,2026-06-16,8.0,8.0,19000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01388,USE00712,JOB0022,BC001,Bobcat+8T Tipper,2026-06-16,7.5,8.0,15217,Override,121736,0,121736,12174,GST,121736,12174
REV01389,USE00757,JOB0022,DZ001,Dozer D6,2026-06-16,10.5,10.5,24885,Override,261292,90000,351292,35129,GST,351292,35129
REV01390,USE00742,JOB0022,EX001,13T Excavator,2026-06-16,9.0,9.0,14000,Rate card,126000,0,126000,12600,GST,126000,12600
REV01391,USE00727,JOB0022,LD001,Loader 3m,2026-06-16,8.5,8.5,16000,Rate card,136000,0,136000,13600,GST,136000,13600
REV01392,USE00713,JOB0022,BC001,Bobcat+8T Tipper,2026-06-17,8.5,8.5,15217,Override,129344,0,129344,12934,GST,129344,12934
REV01393,USE00758,JOB0022,DZ001,Dozer D6,2026-06-17,8.0,8.0,24885,Override,199080,0,199080,19908,GST,199080,19908
REV01394,USE00743,JOB0022,EX001,13T Excavator,2026-06-17,10.0,10.0,14000,Rate card,140000,0,140000,14000,GST,140000,14000
REV01395,USE00728,JOB0022,LD001,Loader 3m,2026-06-17,6.5,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV01396,USE00714,JOB0022,BC001,Bobcat+8T Tipper,2026-06-18,11.0,11.0,15217,Override,167387,0,167387,16739,GST,167387,16739
REV01397,USE00759,JOB0022,DZ001,Dozer D6,2026-06-18,9.0,9.0,24885,Override,223965,0,223965,22396,GST,223965,22396
REV01398,USE00744,JOB0022,EX001,13T Excavator,2026-06-18,8.0,8.0,14000,Rate card,112000,0,112000,11200,GST,112000,11200
REV01399,USE00729,JOB0022,LD001,Loader 3m,2026-06-18,9.5,9.5,16000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01400,USE00715,JOB0022,BC001,Bobcat+8T Tipper,2026-06-19,10.5,10.5,15217,Override,159778,0,159778,15978,GST,159778,15978
REV01401,USE00760,JOB0022,DZ001,Dozer D6,2026-06-19,7.0,8.0,24885,Override,199080,0,199080,19908,GST,199080,19908
REV01402,USE00745,JOB0022,EX001,13T Excavator,2026-06-19,8.5,8.5,14000,Rate card,119000,0,119000,11900,GST,119000,11900
REV01403,USE00730,JOB0022,LD001,Loader 3m,2026-06-19,8.0,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV01404,USE00716,JOB0022,BC001,Bobcat+8T Tipper,2026-06-20,12.0,12.0,15217,Override,182604,0,182604,18260,GST,182604,18260
REV01405,USE00761,JOB0022,DZ001,Dozer D6,2026-06-20,7.0,8.0,24885,Override,199080,0,199080,19908,GST,199080,19908
REV01406,USE00746,JOB0022,EX001,13T Excavator,2026-06-20,10.0,10.0,14000,Rate card,140000,0,140000,14000,GST,140000,14000
REV01407,USE00731,JOB0022,LD001,Loader 3m,2026-06-20,9.5,9.5,16000,Rate card,152000,0,152000,15200,GST,152000,15200
REV01408,USE00717,JOB0022,BC001,Bobcat+8T Tipper,2026-06-22,9.0,9.0,15217,Override,136953,0,136953,13695,GST,136953,13695
REV01409,USE00762,JOB0022,DZ001,Dozer D6,2026-06-22,7.5,8.0,24885,Override,199080,0,199080,19908,GST,199080,19908
REV01410,USE00747,JOB0022,EX001,13T Excavator,2026-06-22,9.5,9.5,14000,Rate card,133000,0,133000,13300,GST,133000,13300
REV01411,USE00732,JOB0022,LD001,Loader 3m,2026-06-22,7.5,8.0,16000,Rate card,128000,0,128000,12800,GST,128000,12800
REV01412,USE00718,JOB0022,BC001,Bobcat+8T Tipper,2026-06-23,9.0,9.0,15217,Override,136953,0,136953,13695,GST,136953,13695
REV01413,USE00763,JOB0022,DZ001,Dozer D6,2026-06-23,7.0,8.0,24885,Override,199080,0,199080,19908,GST,199080,19908
REV01414,USE00748,JOB0022,EX001,13T Excavator,2026-06-23,10.5,10.5,14000,Rate card,147000,0,147000,14700,GST,147000,14700
REV01415,USE00733,JOB0022,LD001,Loader 3m,2026-06-23,10.5,10.5,16000,Rate card,168000,0,168000,16800,GST,168000,16800
REV01416,USE00719,JOB0022,BC001,Bobcat+8T Tipper,2026-06-24,7.5,8.0,15217,Override,121736,0,121736,12174,GST,121736,12174
REV01417,USE00764,JOB0022,DZ001,Dozer D6,2026-06-24,8.5,8.5,24885,Override,211522,0,211522,21152,GST,211522,21152
REV01418,USE00749,JOB0022,EX001,13T Excavator,2026-06-24,8.5,8.5,14000,Rate card,119000,0,119000,11900,GST,119000,11900
REV01419,USE00734,JOB0022,LD001,Loader 3m,2026-06-24,9.0,9.0,16000,Rate card,144000,0,144000,14400,GST,144000,14400
